image_id,class_index,class,background,perspective,family,family_name,level,fragment,candidate_rank,dense_floor,candidate_sha256
5456,6,7,2,1,11,grayscale_resize,3,11:6,8,0,a183a5abb0922a8bac43ebb5c3457d26a5754f03149e08ab32bd5f0a375a9d88
5446,6,7,1,5,11,grayscale_resize,3,11:6,9,0,a93bf27587c6a9b6472c42ebf6785f49b17d6233f987794fb2835d9f5b3b0b0f
5496,6,7,2,5,11,grayscale_resize,3,11:6,10,0,b957ca6c42f3be350338d1e815b3b9ba311499c4b1410e9c31693d1e359105ce
5516,6,7,3,2,11,grayscale_resize,3,11:6,11,0,bea56de89b4af09d6c683f49a8fdb0a4039bd7c21cb93ba7356f5d8a8d47ef5d
5416,6,7,1,2,11,grayscale_resize,3,11:6,12,0,c5ebea51436f996ae68dd891050bf8189d0ef1b11fe413ae2cc0ba0c08dcd653
5526,6,7,3,3,11,grayscale_resize,3,11:6,13,0,c7d52d1e7e6e2b348195e2438ea80bc0f9c248003c15aeb1459f8806c9db13df
5476,6,7,2,3,11,grayscale_resize,3,11:6,14,0,d1e38f5be3c6e00cef3801dc9712f90d91313158b4a93727c38d50d2fbebe33c
5466,6,7,2,2,11,grayscale_resize,3,11:6,15,0,ff991859e2963074f98fad937f74c74edc7648437c30b146ff329236b625d9be
5427,7,8,1,3,11,grayscale_resize,3,11:7,1,1,021bbdbf6c7060a5d474ae18ff7007e4f7b65480a2975ef52633057ca490226f
5517,7,8,3,2,11,grayscale_resize,3,11:7,2,1,121faed66d818b711d753dfa218afa5b6333d2363ae7f8f4843d9154abb41cc2
5407,7,8,1,1,11,grayscale_resize,3,11:7,3,1,1ffd2355ee74b8c4ce0aa3fecf35521c587997f9cf623bd3b1a1d7236837ef67
5497,7,8,2,5,11,grayscale_resize,3,11:7,4,0,45ad9125f477032ecef3b2ef8b99dea6544f7885b4120f3d64f399b0214f8535
5457,7,8,2,1,11,grayscale_resize,3,11:7,5,0,48ec0fa997817b7a533c5983565861c5f48b1af871fe595ec6e92fc4815ca54a
5527,7,8,3,3,11,grayscale_resize,3,11:7,6,0,63f44224cf2f072c640b55a31cdfc49d8b44e597b3d39ec8196f6e2def16c0b2
5447,7,8,1,5,11,grayscale_resize,3,11:7,7,0,69ee7f0fda3c622fe4f43012132cb4a8f77cac6fafa5e0f0dd0e7d16b3ed0971
5477,7,8,2,3,11,grayscale_resize,3,11:7,8,0,7b610a68b2a3ecbcf49070b3f92afecc2afe3d7a5ce2e8014b1022a5e635fb71
5537,7,8,3,4,11,grayscale_resize,3,11:7,9,0,7f151ba5361891a6501c2d4ec973da1c5050e2be2bf725bfb55b614279f2f48a
5467,7,8,2,2,11,grayscale_resize,3,11:7,10,0,87d6fdc055755372835f86db791f6b5f6d40eb36d76c689fdaf179f9391bdece
5417,7,8,1,2,11,grayscale_resize,3,11:7,11,0,a175f6d42362a2f440e5a092f28c56c0415307475955b64794f3173c6ed41298
5507,7,8,3,1,11,grayscale_resize,3,11:7,12,0,b3a0ccf01fe3903d1ad80476105617dcc30ef98e9141be39807ee3d92b0600cf
5437,7,8,1,4,11,grayscale_resize,3,11:7,13,0,b743997393f20010eb1300cdedb96233c3f7aa82678b851ac6610d491054eab8
5547,7,8,3,5,11,grayscale_resize,3,11:7,14,0,de719f5130277268266b1fa956258196faf8bc3b9904a04083710f8f8ba7daac
5487,7,8,2,4,11,grayscale_resize,3,11:7,15,0,e0f9749c71e6c7508d21c3625cd7c5dea6a3b27ac06770cdceb04c86db86c233
5498,8,9,2,5,11,grayscale_resize,3,11:8,1,1,00865e6d5eafae64d78c42f1a3c9a37e0b93a92fe9075558a4ccaec46cfabc3b
5518,8,9,3,2,11,grayscale_resize,3,11:8,2,1,00d590b73710e272c20725b679ea3be2b6996971100946367d840abbb8949702
5488,8,9,2,4,11,grayscale_resize,3,11:8,3,1,30818c706e89e28865234e16f6027dd9d2e52dab7920c0f27d0494ef81c6af37
5548,8,9,3,5,11,grayscale_resize,3,11:8,4,0,559215d4b9815646fba7d9b1f52fa2bdeb7502a21dd5eed40f9d7583962453c2
5458,8,9,2,1,11,grayscale_resize,3,11:8,5,0,666873bc42bcec678fdbd81ee1cd17e96366f4a73b88b5b88f08e2bedd42c04c
5438,8,9,1,4,11,grayscale_resize,3,11:8,6,0,90ce2f90b650c4545297225c247e157ca77ab198b52d898973207f7db302202a
5538,8,9,3,4,11,grayscale_resize,3,11:8,7,0,a7caddbaddfcab64f1b3731f93da1728e24efc4346296dd197afbc981b400986
5528,8,9,3,3,11,grayscale_resize,3,11:8,8,0,aaeb481e79be2bbe761844e512edb3314c2a9ab82a8b99ae0f82db5c5b6cd2c7
5428,8,9,1,3,11,grayscale_resize,3,11:8,9,0,b61216e98c938ca688e5679d67cc94db32e2d67ce58b1aeab486d17b251faa8c
5448,8,9,1,5,11,grayscale_resize,3,11:8,10,0,be5a81a75659a45107ead390ce1be179bf95092dd4ac75e8ceea260296911068
5418,8,9,1,2,11,grayscale_resize,3,11:8,11,0,c2352b46e369b45d96f2ad16e9146deb555ab21a3d024630d31d382fbab2e678
5508,8,9,3,1,11,grayscale_resize,3,11:8,12,0,c8853b989322c996d568cc7a5da7fe86be67f563403c954bb7b142a40be00360
5478,8,9,2,3,11,grayscale_resize,3,11:8,13,0,dbc0f3d465cf47bf95b629ccb95d81d1e16112a23398d0b4c0356f0af1e96d61
5408,8,9,1,1,11,grayscale_resize,3,11:8,14,0,f2e81d188cb91089972750296bdb4195a06e20453631492d8f1d5b83e9969813
5468,8,9,2,2,11,grayscale_resize,3,11:8,15,0,f2fe110e775e89f6afc1efe1ffd71dbc8f900d4bf94c1b7ae91f4889a59759f6
5439,9,10,1,4,11,grayscale_resize,3,11:9,1,1,18e5e8b1ffa4af39b78f8232aa4244e9365921b9852a4b744199795b337eaa72
5509,9,10,3,1,11,grayscale_resize,3,11:9,2,1,1c79b3f07e75feff6784aeb9a1d332f7c9c081d1f87e0c75ce3f8e4b677a520e
5429,9,10,1,3,11,grayscale_resize,3,11:9,3,1,2bb9e9e1fc1bd69c931d5a5026961467f147c01df0e336321ee085de31f1bd43
5479,9,10,2,3,11,grayscale_resize,3,11:9,4,0,3b96b3fa74448dbf633e2aff3b93c90e066677b8c37788913196d8f5b91ecce2
5539,9,10,3,4,11,grayscale_resize,3,11:9,5,0,4000dbcc306ab738856a298f2e3242b7d0f38d1af51d9d16a8dc11cce3aa92c5
5449,9,10,1,5,11,grayscale_resize,3,11:9,6,0,430f1877448c2ab408ac7a1659b0bf2c85bfae0702b219339b661b389108706a
5459,9,10,2,1,11,grayscale_resize,3,11:9,7,0,66182e335c40566b38966c6e1a886185c80e3bdf7ec0e0a6d06e1b0e1b5f4b08
5519,9,10,3,2,11,grayscale_resize,3,11:9,8,0,866a8fabbb088e87e803dd7f5dd21dbdc26872d97e79d7e962dbeddf9796cf47
5499,9,10,2,5,11,grayscale_resize,3,11:9,9,0,875406880a5827d6b7faa92d106720f1ccb527e860eca0b346454f653e5aa08a
5419,9,10,1,2,11,grayscale_resize,3,11:9,10,0,bf09d7d005c035e85831b7f4c573c443f49ef33acf37101fddbd3f404639f05f
5529,9,10,3,3,11,grayscale_resize,3,11:9,11,0,bfffe990606cb1234f8c1810f77f07a66db5ee56bb4541d290eec5f8591ff28b
5549,9,10,3,5,11,grayscale_resize,3,11:9,12,0,ca2c0e6ed1fee9f78206ba37c99fffec87d6d9cc29fc386e4ddc5266a23a82f5
5409,9,10,1,1,11,grayscale_resize,3,11:9,13,0,dd4037abc1b374d233b026d0a15bfad9dd86a21d5853d7f7c98c73ffae15e330
5469,9,10,2,2,11,grayscale_resize,3,11:9,14,0,ed0940effac7287a875dbbc23953ca2448c706e888f518e824736d0c5a03865f
5489,9,10,2,4,11,grayscale_resize,3,11:9,15,0,efc566fe461b7ec7e5ae0e9437263cff307342556dc7fe4fbed8dbc3cf5e0989
6090,0,1,2,5,12,grayscale_underexposure,3,12:0,1,1,0442ccd79376867f8a9ec059a6c147d9d7c5b075dc66160546e4c22b21a58b15
6060,0,1,2,2,12,grayscale_underexposure,3,12:0,2,1,3004954596653090f2859626d4a4bee7e8e17bc663a443d6b082d9b16d11ab34
6010,0,1,1,2,12,grayscale_underexposure,3,12:0,3,1,3376a9e715766cd070d41ea1e42f376d858c7d3a77d443eb90720cd635f9a7d2
6100,0,1,3,1,12,grayscale_underexposure,3,12:0,4,0,48b2bb64b8ed062b9f068ef7bf330e54987e11116c0af8e4606c1a5a54593c84
6030,0,1,1,4,12,grayscale_underexposure,3,12:0,5,0,703699b5846a2879d34564b8402c71bae5bd53cfa4ee5d3073dffc1fe94ce8fa
6130,0,1,3,4,12,grayscale_underexposure,3,12:0,6,0,77b4d7492d7a91c1dbd46261b938be550348d60178afaedbfab785e68f0bd81c
6040,0,1,1,5,12,grayscale_underexposure,3,12:0,7,0,813a813179913b23fedfad0de89c6f766281de9c577e3bcdb6813b87ce96bb7e
6120,0,1,3,3,12,grayscale_underexposure,3,12:0,8,0,894451fd500860d77cb032216c4cd6cda5ec5b6f016fed32891bea9f98f647c1
6000,0,1,1,1,12,grayscale_underexposure,3,12:0,9,0,8c264312b9842fb1073766ce894d78655d83395b196493b036452ffaaebce51a
6080,0,1,2,4,12,grayscale_underexposure,3,12:0,10,0,98e6904fea319ca935a9ab15dfebbffcf7e5779e3e26b6a3f89b6bc9c20d2893
6050,0,1,2,1,12,grayscale_underexposure,3,12:0,11,0,c49bc76fb73f62cdb391a52ff0e861607add6ac216ebca70d459da2e336922c2
6110,0,1,3,2,12,grayscale_underexposure,3,12:0,12,0,c993b10f38046505f6fcd47c6ef416e14dc24421cc4bcfa1882f4485c37b2edc
6070,0,1,2,3,12,grayscale_underexposure,3,12:0,13,0,d48371a8a67dc8d6f0816d928b0c15df675a41871da180e54cfea1c23f3995ec
6020,0,1,1,3,12,grayscale_underexposure,3,12:0,14,0,d4e8138681007b92dd1ccef4b454c2cffe25154fc682584e3c23c396c7bcd03a
6140,0,1,3,5,12,grayscale_underexposure,3,12:0,15,0,f1a77e3451ab683173daa07301ba8acff9263259e95cbe98904f1a6c89284a8f
6011,1,2,1,2,12,grayscale_underexposure,3,12:1,1,1,0d9b5d38f2838eafb8591f0a909a137b9dfa97f00b2d06401042da2cd040bd70
6021,1,2,1,3,12,grayscale_underexposure,3,12:1,2,1,1030eb2a191eb6c7a8616802e78330ba90e1c64df5bf53befa4bd7fed6d594d4
6111,1,2,3,2,12,grayscale_underexposure,3,12:1,3,1,1660d0d03922371746fcb6399081522fdca37a4b4c117bbc7563aa8a66ff28bb
6081,1,2,2,4,12,grayscale_underexposure,3,12:1,4,0,3ffdb7562cf42248f1d3f10b708f5ebbe27082b7917bf814eeed482edec2ed42
6061,1,2,2,2,12,grayscale_underexposure,3,12:1,5,0,7e71e070b7e197da80a542d618950fc83c414c8d7548b8231060ce31edfa8975
6031,1,2,1,4,12,grayscale_underexposure,3,12:1,6,0,9aa64ee8ce771a0e1dbb37c333688e5d9f85150df2a80082e87501e45be2c352
6131,1,2,3,4,12,grayscale_underexposure,3,12:1,7,0,9edf302bd703be6336a38c9cc4265d1f565f6d47963df90f53cba30fa6c6af89
6101,1,2,3,1,12,grayscale_underexposure,3,12:1,8,0,a215e44146878e7a0c2b3cb2dea01b7965da4e772766cafc83c6a22ea7e03228
6141,1,2,3,5,12,grayscale_underexposure,3,12:1,9,0,afae029b497c4156432cd1aa7d680355c021ad8664dc85244f31642cbfd5bf35
6051,1,2,2,1,12,grayscale_underexposure,3,12:1,10,0,d1f8f422fcb08c991a30c2cc0290f4df0c5954634fc681f8466a2452d4f6ebb2
6041,1,2,1,5,12,grayscale_underexposure,3,12:1,11,0,d3f936b8b3d70094afdd4de1e35c3eb069d80aa386332b1855f057d6a91148b0
6001,1,2,1,1,12,grayscale_underexposure,3,12:1,12,0,e0024ac4b945fde33fe425d5c422f3971161659f1ee75c36690eec5fd263f9b6
6071,1,2,2,3,12,grayscale_underexposure,3,12:1,13,0,e2ff57cc9de700695874a8325b5bb3f2c74941df322aa1a3e0cdb7901f7d6745
6091,1,2,2,5,12,grayscale_underexposure,3,12:1,14,0,eccf359ea1da05d52f9b0ac566863fa5594c7fa28d2970a8145fbb135dbdbaec
6121,1,2,3,3,12,grayscale_underexposure,3,12:1,15,0,ecedcdf4b34a8c01713ea9d790c1ec3b79cb9160c6b10826a54a8d9aa90d7e0e
6142,2,3,3,5,12,grayscale_underexposure,3,12:2,1,1,0a49836d364b6402fb0aa90b9348c5d79e88e0813ac600d58405703a1429e9c7
6062,2,3,2,2,12,grayscale_underexposure,3,12:2,2,1,381395e1d9ac237013bdd5bef7b1ededca12b39ca76a32129699a08c9b81e645
6002,2,3,1,1,12,grayscale_underexposure,3,12:2,3,1,399da8b6779fe1677e3f4d6dfa72980be0c73a4b3602834607ca094b904be03f
6132,2,3,3,4,12,grayscale_underexposure,3,12:2,4,0,3c4983009123bd9dd0a09b3b4354f401600530fa129de0671532ce0de94660c9
6022,2,3,1,3,12,grayscale_underexposure,3,12:2,5,0,59d70ac3678b083b296b5ba223e574c5c4bd1bbe8ae3adc02139a0dbb2059ec5
6012,2,3,1,2,12,grayscale_underexposure,3,12:2,6,0,60f5ed28357a274449e60c05772c9bebf34bcce1c30dcb370e5d57138db29410
6042,2,3,1,5,12,grayscale_underexposure,3,12:2,7,0,62699a084702a26dbb31f84fda00742bde854dfc6ef88b4936947e7f8bf4c52f
6092,2,3,2,5,12,grayscale_underexposure,3,12:2,8,0,76fb5703e6b0a31806ec2389f1c7f707d9981a3d8549458273f096cfe65b1681
6072,2,3,2,3,12,grayscale_underexposure,3,12:2,9,0,7c27d6d74ffb1fb03f766ef3a17b9b77f2041f2dd2ff1c979fdc1634dc4fbc76
6032,2,3,1,4,12,grayscale_underexposure,3,12:2,10,0,ac98ce4b01ab504ed7824886ecaffd6bc0d3ddd5721306da30c0cae05da5b43e
6082,2,3,2,4,12,grayscale_underexposure,3,12:2,11,0,baf744b53c9a8b192d595c9270a55d0ebeed8a09e1f28ba259d5ad4c00173083
6102,2,3,3,1,12,grayscale_underexposure,3,12:2,12,0,d36061acd2fb3bb07b7a4352662bf67cd88ff93352791a96d09136777f0035d7
6112,2,3,3,2,12,grayscale_underexposure,3,12:2,13,0,d7a4b2bcbd474f35e526f5550b65120230f2997a55a5ddbe025e18bcdf027552
6122,2,3,3,3,12,grayscale_underexposure,3,12:2,14,0,e57331e8b251adf4dfbde65fc17b69895921e64c26232fe851dfe4823f5c52e5
6052,2,3,2,1,12,grayscale_underexposure,3,12:2,15,0,efdc86fe73e377205d9e27566549873c297dc05d0dbe29e08d60734934095822
6103,3,4,3,1,12,grayscale_underexposure,3,12:3,1,1,12c4d9dde3a131d194ec79c942146436971d66a3eb85f47fde4c3e359bd8bf27
6123,3,4,3,3,12,grayscale_underexposure,3,12:3,2,1,175b86038c11252153384170addbb00851904a13a3ea659c659e14deb84da54d
6143,3,4,3,5,12,grayscale_underexposure,3,12:3,3,1,208000b727db457d4df90d1f122c0f7b390361208a5ee2639a2f4b38180d6ec4
6133,3,4,3,4,12,grayscale_underexposure,3,12:3,4,0,2904992cd4cfe7c257833254c54a4aea3e11b751d1939b1c7e34b5df312cfb7a
6083,3,4,2,4,12,grayscale_underexposure,3,12:3,5,0,5608200e414ca3bb2933f6455d211092215990b3af21c9ab7eb2335e8ee09e64
6073,3,4,2,3,12,grayscale_underexposure,3,12:3,6,0,5f2a695ec634826781178d3d231208b9abee709d3fbdff1945681fd9eebe6959
6043,3,4,1,5,12,grayscale_underexposure,3,12:3,7,0,6de4f738a6fd2260185043eebcee625fa3468ab7372f8e86d16b4f1db1bc6ab6
6053,3,4,2,1,12,grayscale_underexposure,3,12:3,8,0,73927baabd0232dae7aaf8c1580a1dd365faf2990b02c6e0aec6b594001af0aa
6003,3,4,1,1,12,grayscale_underexposure,3,12:3,9,0,81b657f6bfec204b677797e30845e8ee67d61bda01dd854258d86c49d47067fe
6093,3,4,2,5,12,grayscale_underexposure,3,12:3,10,0,87ddc65a62e8290ac137b8b4c186ddc245be60e683da9839562f29da10ff52f5
6063,3,4,2,2,12,grayscale_underexposure,3,12:3,11,0,ae899c1e49ceaf42a06ec35fd0d78a3e0f849cc802bda5956861f8a640302770
6023,3,4,1,3,12,grayscale_underexposure,3,12:3,12,0,c9b9b3c4b1d10b01be06278fdfb8dee01a7f3cb1efc5c9e02637a68c05c275a8
6013,3,4,1,2,12,grayscale_underexposure,3,12:3,13,0,cf9d80a577f0ca3830ef0409d00b560855bd3abb27655454b65e56e499fc3cc9
6033,3,4,1,4,12,grayscale_underexposure,3,12:3,14,0,f8e4233778c7a5ff0d9b211c092f1a809f1b9c9afc1229d80255a001e6510936
6113,3,4,3,2,12,grayscale_underexposure,3,12:3,15,0,fd31cc445800760a570236d36e4fbe1a6329a84cad53be7627e2bcbe311934d3
6104,4,5,3,1,12,grayscale_underexposure,3,12:4,1,1,059c977ba453b4a8411ef97b1cb80141392b7a26ed9fb782ffe275ebc560a41a
6014,4,5,1,2,12,grayscale_underexposure,3,12:4,2,1,0ec1587942f28b85fd150dee0aaf58aa1002ddb2599e3c761d05442f4a639382
6074,4,5,2,3,12,grayscale_underexposure,3,12:4,3,1,3401961b68e587c67a3ac620fa92fe065bd29ce44f5241a2b16f5b528175ccaf
6114,4,5,3,2,12,grayscale_underexposure,3,12:4,4,0,464fd4135a33ef113a789da957f373c2ec43d44a930027e2733f3288f3f9196d
6064,4,5,2,2,12,grayscale_underexposure,3,12:4,5,0,4fd2ba3b8e44b9ce0daf17102590be4a079953c3ca1694687a716410ebec3bee
6124,4,5,3,3,12,grayscale_underexposure,3,12:4,6,0,6455f10bb64be14f1b1eb0f0ec1436e70fa53072a5094597ab74cf41b4879f9e
6004,4,5,1,1,12,grayscale_underexposure,3,12:4,7,0,704635c8ecc7a1cc26e52190bc9121755ec137e56618c613944806886b683eb2
6034,4,5,1,4,12,grayscale_underexposure,3,12:4,8,0,73d13e2b244b50b7baf6dc6a54e97bde70a5a47515e0b8fc685c9940a212e580
6094,4,5,2,5,12,grayscale_underexposure,3,12:4,9,0,8298859c81e0ea87984ca94dc50e43198f9ef7d60ad2665dba7419efa94eb863
6134,4,5,3,4,12,grayscale_underexposure,3,12:4,10,0,9a0a96a92f723ab8cfc8018cad66347a837319e0161ffec09da37a4adb683c02
6044,4,5,1,5,12,grayscale_underexposure,3,12:4,11,0,ad6d9c6457e2bd5c7e70718ff7ecfd12da57c9a4e4db50aaf1d3fbb56ad54a47
6144,4,5,3,5,12,grayscale_underexposure,3,12:4,12,0,b2241c39583188ae463d36c4767fefd74b2fc30efecd6e040fef5fbf36e0e53a
6084,4,5,2,4,12,grayscale_underexposure,3,12:4,13,0,bf02db39d74b520bc420f2497cd85a1a21d4e6fff623514734d9683b0c52d987
6054,4,5,2,1,12,grayscale_underexposure,3,12:4,14,0,f99cc384a0e8188599396074c6d4b6306a26c4ba2df9f18abb708635bc872089
6024,4,5,1,3,12,grayscale_underexposure,3,12:4,15,0,faee89de3658f6a43f40080432fdb5d20758a6dc915e0d0a2cb69d0523786a50
6005,5,6,1,1,12,grayscale_underexposure,3,12:5,1,1,15ae4b6fff8b31475bb8f08a93fb1eee754c5eafd57c4efbac9ff9cae44a50ed
6035,5,6,1,4,12,grayscale_underexposure,3,12:5,2,1,1b96177fb460c7999ad77a0fa2bb17d62b0ecfd19ca7de40e19e4f4c216eb210
6145,5,6,3,5,12,grayscale_underexposure,3,12:5,3,1,25ac1a6524f813c62ebc9b988b7aea4e70d48c181814bcaaa873f7b08dcaa825
6105,5,6,3,1,12,grayscale_underexposure,3,12:5,4,0,25b8d5880d2b197e9987943f74062e2b1ed4e4205036aa1951fb4816f2b18efb
6095,5,6,2,5,12,grayscale_underexposure,3,12:5,5,0,2d88cfaa5a0563654cb00f7908992585ef217c9b1e46021aac958179bf031dc5
6025,5,6,1,3,12,grayscale_underexposure,3,12:5,6,0,303f5d148b399b2a6f198e0e788ea3a40cc09de91298bd8cc770209aa563a764
6055,5,6,2,1,12,grayscale_underexposure,3,12:5,7,0,3bc2d6661f2662cdfa98efcf6c0453841393374f24707ee2c7af7692862dab72
6015,5,6,1,2,12,grayscale_underexposure,3,12:5,8,0,54f266908cea189f06a072e7bd425a98097c19850613b851d01da15f1b520779
6075,5,6,2,3,12,grayscale_underexposure,3,12:5,9,0,571f4732e57dd0e8fa92d117317df504b94f680fb28bdea91ddf698c3ee723d5
6065,5,6,2,2,12,grayscale_underexposure,3,12:5,10,0,91d039abb03bf60ee7bd3c2b36fbcffdf55cc982bbe03e8ead0e8d6754d485a9
6085,5,6,2,4,12,grayscale_underexposure,3,12:5,11,0,acc671203d2756f11bd9cd584818d0bccaed793ee1cf7a6b678fd41e4e8fbcab
6125,5,6,3,3,12,grayscale_underexposure,3,12:5,12,0,b383f6c5b138ac67bb0c5365e44d1486b885f2e270dcc37443deefffeac42578
6135,5,6,3,4,12,grayscale_underexposure,3,12:5,13,0,c89a5eddb5ce6d971a84e3ba66bc935a0872ef276bd46289093e9f27bfe02da8
6115,5,6,3,2,12,grayscale_underexposure,3,12:5,14,0,d9fc307b46aa9c1aeb39ab72f005a662705028e8730ee39a720f33a17c7ba7cb
6045,5,6,1,5,12,grayscale_underexposure,3,12:5,15,0,f94844aec047ffc44f46b2b462524fc53cc9f0480279bd5055e99ae3d8f74668
6146,6,7,3,5,12,grayscale_underexposure,3,12:6,1,1,1096607e98111f2b4347acbe2432e2b00e3746cc6989076cc71b8be44ad01d21
6006,6,7,1,1,12,grayscale_underexposure,3,12:6,2,1,1274318faf3b88111752e51452148ca96410bb4d1e2f0d67db9d90a652eb37a7
6136,6,7,3,4,12,grayscale_underexposure,3,12:6,3,1,5b2166bda6cca4917316f0b4665c1d30e09dd425cc3ec0e816a9e15fd26e51f3
6086,6,7,2,4,12,grayscale_underexposure,3,12:6,4,0,65c79367a0da24a3140b4a925e6295389bd35a1cc95e75502c04d84659f93fa3
6016,6,7,1,2,12,grayscale_underexposure,3,12:6,5,0,77c6f112d9e7db27261435b2b43d3b2cbd36f5eb0a1cd54dbbbfc8e48e256885
6066,6,7,2,2,12,grayscale_underexposure,3,12:6,6,0,78b367b1ef0476072f1ee4d66b6c012b2024d535da25b092c0f34f0df4e55b21
6026,6,7,1,3,12,grayscale_underexposure,3,12:6,7,0,7d25fb75603a7a21aa18f9c4099595d42a7c369c6fd6ceafeecdcbcb18641d28
6046,6,7,1,5,12,grayscale_underexposure,3,12:6,8,0,8618e18b50ab15fe0320e41a6d89885d6f73958a445c162852c3bfc91b0e685e
6056,6,7,2,1,12,grayscale_underexposure,3,12:6,9,0,b2b756a6b2086e26e680ac6ef6eb481f05f65b09871a9c41e09e64818f871328
6126,6,7,3,3,12,grayscale_underexposure,3,12:6,10,0,b5897015a65d54ab6ed9067aa6aed101665f42f3679154fc74555a837ce38bf8
6076,6,7,2,3,12,grayscale_underexposure,3,12:6,11,0,d9c81a2fb4d2441e3ab8dfdacdb1692e3d73313c5417e8d61818155b6e717c99
6036,6,7,1,4,12,grayscale_underexposure,3,12:6,12,0,de6e178cd498ada4be0befa0cddedccc7c14d64121c00f291544d40f1db7bcfb
6116,6,7,3,2,12,grayscale_underexposure,3,12:6,13,0,ea2311bcfb199e56f9fdfef8dc83e5214987365c5904406f6eed9a74198b1447
6096,6,7,2,5,12,grayscale_underexposure,3,12:6,14,0,f2bcf9f35dcf90620fafbdd6ec0cf4fe7b32c7873dba00676bd162fe0c2ef44a
6106,6,7,3,1,12,grayscale_underexposure,3,12:6,15,0,fea4b97f25c96c28a72702cee72eb2e23468956c97b35a1f4c2f11aeabb5bc7a
6007,7,8,1,1,12,grayscale_underexposure,3,12:7,1,1,1244836b4becfd992ea1f12069ba03681227612facf273701e0db1490bd1383f
6067,7,8,2,2,12,grayscale_underexposure,3,12:7,2,1,1d541cee02e3e86697b8cdec54a8c594f7e4e01ce5f80a1e44e4b41cd54aa312
6057,7,8,2,1,12,grayscale_underexposure,3,12:7,3,1,2aa570a8501c0523b3607f4bca3bae796d3c756fa42db1f099b7fa1fdd2fcd41
6087,7,8,2,4,12,grayscale_underexposure,3,12:7,4,0,4c0bc5b6380583990ff075c37734dc2527a74c7cd67119eb8373cd0b1e508cbc
6127,7,8,3,3,12,grayscale_underexposure,3,12:7,5,0,4cfa4bcdafe1b5a9ba2ba15535e6845737c7466af3256c4f6343dcb357570f9e
6037,7,8,1,4,12,grayscale_underexposure,3,12:7,6,0,5cb31a51c3a775987453bb57eda5319122bf12fbef5605c20b491d259ebeeeb0
6137,7,8,3,4,12,grayscale_underexposure,3,12:7,7,0,6585593fe470d679668b5914f77abf407e484d924a821f33b46e68c66b914013
6097,7,8,2,5,12,grayscale_underexposure,3,12:7,8,0,720660e5aad55eb7ba301ba05cc0b2bfa6ffea2c4909d71a13d68163d2435df4
6027,7,8,1,3,12,grayscale_underexposure,3,12:7,9,0,89359d2ea984258e37b88e105c2b6f2136778624afc2251aee441349577932da
6117,7,8,3,2,12,grayscale_underexposure,3,12:7,10,0,8adb04c149617b5c788834b0e70271f3f923e55b75ff97baedb60f131bf00b2c
6147,7,8,3,5,12,grayscale_underexposure,3,12:7,11,0,9106d7a2b901b4cf4c7517bf2d1b01b857d2cea2b992106f29b6deab403bd3fc
6047,7,8,1,5,12,grayscale_underexposure,3,12:7,12,0,9579ffc52d84d031a7b30be7a2f605055af81499f19b8d38b46ab5e542969f06
6077,7,8,2,3,12,grayscale_underexposure,3,12:7,13,0,a25b44212d647d2397e3395f52f6e2bee759b476947b0118cf0ce4817dcada6c
6107,7,8,3,1,12,grayscale_underexposure,3,12:7,14,0,aa80eef954faede4bc4fe77211d353d1c26d021eb66d14c368dceea9df66fc7c
6017,7,8,1,2,12,grayscale_underexposure,3,12:7,15,0,ce7630313f8b100e7ac8b884831d415fe5e3a1dc509d4ae44134175b79c56161
6118,8,9,3,2,12,grayscale_underexposure,3,12:8,1,1,0c00f9bb8fad09b45c3f37ec709e662311882ac0d4837849c35b8f5f5d6945ba
6058,8,9,2,1,12,grayscale_underexposure,3,12:8,2,1,197fa5eb3872efe74dd31746d62088f3aa0e71ce99e2a24cb5862802a4d5f2f2
6098,8,9,2,5,12,grayscale_underexposure,3,12:8,3,1,43c35ffc3532ce4501296c3338b57465851c5860f5ae9a79367d446e29c623e0
6078,8,9,2,3,12,grayscale_underexposure,3,12:8,4,0,4a402a4ecfd3052d1718cf2ff3f3e7df1e66e6f5a6104af86ce1f32a0b252613
6128,8,9,3,3,12,grayscale_underexposure,3,12:8,5,0,4fa56792e35e01d71960fd9101fa054dc6b1fa6d052ff8f8c5c2666c07f45b17
6108,8,9,3,1,12,grayscale_underexposure,3,12:8,6,0,6679d8a9bd79eece76aa2679f128811f03d00f1c8fed209e6a50187372c0447e
6018,8,9,1,2,12,grayscale_underexposure,3,12:8,7,0,8b069ab5ecd04c65deac21f8ca85300d9f9f614ca4cecac9f25867fb8aaccb01
6088,8,9,2,4,12,grayscale_underexposure,3,12:8,8,0,acde0333f5c013c77cd11b998f49df9f760015ae2bf9f2afbfed0bee8fbb8dde
6028,8,9,1,3,12,grayscale_underexposure,3,12:8,9,0,b98aa5559f6d3c7efca90239aa70d8de852c425694b2bfe10ff43c52aa490141
6138,8,9,3,4,12,grayscale_underexposure,3,12:8,10,0,b9a6369e372f9cbd02585f764d0193e94c4d2adee256e8ccd5428f49a413e0db
6008,8,9,1,1,12,grayscale_underexposure,3,12:8,11,0,c42ca13bff7910e790da898f2d19991bdc2522f21f187d54a982e992698374d8
6048,8,9,1,5,12,grayscale_underexposure,3,12:8,12,0,cfda2f43ce50b72424120cd61830af9be2924db46aa2adcfa3da71c916a9181a
